method,iteration,learning_rate,batch_size,num_blocks,filters_1,filters_2,filters_3,kernel_size,dropout,dense_units,val_accuracy,val_loss,test_accuracy,test_loss,time_sec,num_params,optimizer,weight_decay,use_batch_norm,generation,individual_in_generation,pso_iteration,particle,aco_iteration,ant,hs_phase,memory_index,hs_iteration,dataset,seed
random_search,22,0.00020398284774456553,128,1,16,128,256,3,0.37398778018953205,64,0.8886666666666667,0.3052182476917903,0.8864,0.31297892503738406,26.627935886383057,203898,adam,5.656304529493126e-05,0.0,,,,,,,,,,FashionMNIST,42
random_search,23,0.00012994487612816188,32,1,16,128,64,3,0.20188777565913874,256,0.9106666666666666,0.24504112881422044,0.901,0.26237725653648375,56.29024028778076,808122,adam,5.454527962833615e-05,0.0,,,,,,,,,,FashionMNIST,42
random_search,24,0.0017328581795201504,256,3,64,128,256,5,0.4673531288682136,64,0.8778333333333334,0.3287341456015905,0.8683,0.34372948870658876,97.57845759391785,3325066,adamw,0.00014079116492836285,0.0,,,,,,,,,,FashionMNIST,42
random_search,25,0.0003398044211072356,64,3,64,64,128,5,0.4645091658527571,64,0.9151666666666667,0.22979239757855732,0.9174,0.23372285783290864,72.44988656044006,998154,adam,2.37059065390971e-05,0.0,,,,,,,,,,FashionMNIST,42
random_search,26,0.00014012687673580873,64,3,32,32,128,3,0.4396351212422714,128,0.7738333333333334,0.6142605714797974,0.7698,0.6180800449371338,61.56043887138367,362282,sgd,2.973312092018668e-06,1.0,,,,,,,,,,FashionMNIST,42
random_search,27,0.0016724591984196078,32,3,64,64,256,3,0.46946500196355195,64,0.8681666666666666,0.3455013301372528,0.8629,0.35983385174274446,101.36347031593323,997386,sgd,2.219657728027214e-06,0.0,,,,,,,,,,FashionMNIST,42
random_search,28,0.0030537492123328632,64,2,32,128,64,5,0.10179865616372646,256,0.93,0.18881548859675726,0.9228,0.21250348103046418,69.98583436012268,2147818,sgd,3.28266960765393e-05,1.0,,,,,,,,,,FashionMNIST,42
random_search,29,0.006466555095709448,32,1,64,64,128,3,0.00177284454389115,64,0.8995,0.2913368978003661,0.8879,0.32184087994098665,71.03106880187988,841098,adamw,0.0008697488465948366,0.0,,,,,,,,,,FashionMNIST,42
random_search,30,0.003037119055767821,256,3,16,32,64,3,0.27279514460276116,128,0.9281666666666667,0.19694945806264877,0.9226,0.21490101180076598,26.565236568450928,147386,adamw,4.545433309988478e-05,1.0,,,,,,,,,,FashionMNIST,42
random_search,31,0.00017984196476608503,128,2,16,64,64,3,0.3334667053177715,128,0.9193333333333333,0.21973357292016346,0.9134,0.23699839906692505,33.58141589164734,451834,adamw,0.0004491631349569214,1.0,,,,,,,,,,FashionMNIST,42
random_search,32,0.008864904171112919,64,1,16,32,128,3,0.0896803317091035,128,0.915,0.2364368494550387,0.9119,0.24783981852531434,42.2686870098114,405306,sgd,0.00025509703851798045,0.0,,,,,,,,,,FashionMNIST,42
random_search,33,0.0003416735965431238,32,2,16,64,64,3,0.4082933027984645,128,0.8243333333333334,0.4833376375834147,0.8168,0.4954128257989883,87.5529854297638,451514,sgd,8.233274629789769e-06,0.0,,,,,,,,,,FashionMNIST,42
random_search,34,0.0002791560820688288,64,2,32,64,64,5,0.1755730645413761,256,0.9111666666666667,0.24782741940021516,0.9028,0.2694755035400391,64.27046155929565,986218,sgd,0.00010928343947215599,1.0,,,,,,,,,,FashionMNIST,42
random_search,35,0.00755917292840472,32,2,16,128,128,3,0.05420127360735555,128,0.9366666666666666,0.18068445360288024,0.93,0.2135556042574346,92.04223585128784,973434,sgd,0.0001533328408098318,1.0,,,,,,,,,,FashionMNIST,42
random_search,36,0.0007460840708299174,32,2,64,32,128,3,0.3543926419170853,64,0.9213333333333333,0.21194523014624914,0.9168,0.23056137461662293,73.25032567977905,166346,adamw,0.0005980334779460784,0.0,,,,,,,,,,FashionMNIST,42
random_search,37,0.0005351098478647973,32,3,32,128,128,3,0.3598771315069751,128,0.9388333333333333,0.17027055249611536,0.9278,0.2007264322221279,103.22115302085876,639338,adamw,8.469426171992905e-06,1.0,,,,,,,,,,FashionMNIST,42
random_search,38,0.00044912353099658107,128,3,16,32,128,5,0.33865897263636646,64,0.9183333333333333,0.2182179463307063,0.9173,0.22934201979637145,39.67151594161987,632698,adamw,5.0970132738480324e-05,1.0,,,,,,,,,,FashionMNIST,42
random_search,39,0.0012470228926784975,32,2,32,32,128,5,0.2324940951235071,128,0.931,0.18568190940221152,0.9249,0.20354576616287232,92.8195161819458,280106,adamw,4.3762709514415465e-06,1.0,,,,,,,,,,FashionMNIST,42
random_search,40,0.0038678604641895547,64,3,16,64,256,5,0.046693600037781335,64,0.8878333333333334,0.30088112445672355,0.8852,0.31697136278152466,68.16663885116577,2331642,adamw,8.536078353861906e-06,0.0,,,,,,,,,,FashionMNIST,42
random_search,41,0.00019710966711513787,32,1,32,128,64,5,0.20722050549885968,256,0.9275,0.2118448915531238,0.9224,0.23631884919703006,68.52415680885315,1635050,adamw,3.830943176310784e-06,1.0,,,,,,,,,,FashionMNIST,42
random_search,42,0.0009744382833617107,64,1,64,128,64,3,0.3892102033836625,64,0.9163333333333333,0.22335277473926543,0.9134,0.23866352903842927,44.05012655258179,841354,adam,0.00025842205071749565,1.0,,,,,,,,,,FashionMNIST,42
random_search,43,0.00012601921508842803,64,1,32,32,128,5,0.47501980422157797,128,0.9161666666666667,0.2238643109401067,0.9141,0.2358980392217636,45.11014652252197,830826,adamw,0.0002786246410529935,1.0,,,,,,,,,,FashionMNIST,42
random_search,44,0.004582878457156123,256,1,64,64,128,5,0.37588839325025575,256,0.919,0.2188444583217303,0.9129,0.23577750138044357,44.29817199707031,3318474,sgd,0.0001983540411169895,1.0,,,,,,,,,,FashionMNIST,42
random_search,45,0.0017926556488466485,128,2,16,128,128,3,0.1358575535410923,128,0.9303333333333333,0.20249215265115103,0.9242,0.2232492255806923,31.257070302963257,972858,adamw,1.7447490598201684e-06,0.0,,,,,,,,,,FashionMNIST,42
random_search,46,0.0002900834550454762,64,3,16,32,128,5,0.16544069551904178,128,0.9043333333333333,0.26902647070089974,0.8991,0.27695970809459686,62.920841693878174,707130,sgd,1.5374363031323616e-06,1.0,,,,,,,,,,FashionMNIST,42
random_search,47,0.0006011095466080208,32,3,32,64,64,5,0.14930632618619172,128,0.8623333333333333,0.37287785243988036,0.853,0.3883090873122215,98.15209364891052,460266,sgd,4.117766374231031e-05,0.0,,,,,,,,,,FashionMNIST,42
random_search,48,0.0009472376574359649,128,2,32,32,128,5,0.33443681031145855,128,0.9285,0.19630792820453644,0.9232,0.21060905153751372,35.10198712348938,280106,adamw,3.127045450535841e-06,1.0,,,,,,,,,,FashionMNIST,42
random_search,49,0.006903721149652397,32,2,64,128,256,3,0.04197373108100011,128,0.8805,0.3248653559486071,0.8753,0.3443264759778976,83.54844808578491,1063242,adam,0.00039861539419991756,0.0,,,,,,,,,,FashionMNIST,42
random_search,50,0.00012605766751553566,256,2,16,64,128,5,0.38061485394701355,128,0.7885,0.5800771123568217,0.788,0.5775274261474609,29.55837392807007,538106,sgd,0.0001803140095473306,1.0,,,,,,,,,,FashionMNIST,42
ga,1,0.0019004375238737116,32,3,32,32,64,3,0.3682356070820062,256,0.8985,0.2753355806668599,0.8953,0.2861878964662552,93.4220712184906,233770,adamw,0.0001,0.0,1.0,1.0,,,,,,,,FashionMNIST,42
ga,2,0.0015169980582701848,32,1,16,32,64,3,0.2806225314693065,256,0.9306666666666666,0.20788506745547056,0.9252,0.23271227786242962,66.79591488838196,808186,adamw,0.0001,1.0,1.0,2.0,,,,,,,,FashionMNIST,42
ga,3,0.00027598230915285764,128,1,16,128,128,5,0.13893567083582092,64,0.8851666666666667,0.3250237904787064,0.8792,0.3306558903455734,26.354588270187378,208314,sgd,1e-06,1.0,1.0,3.0,,,,,,,,FashionMNIST,42
ga,4,0.0001561107296769821,128,3,32,32,256,5,0.26811404572735037,128,0.9283333333333333,0.20070637174447378,0.9189,0.22350158734321593,59.78063416481018,2219050,adam,1e-05,1.0,1.0,4.0,,,,,,,,FashionMNIST,42
ga,5,0.001427921361121902,32,1,64,32,128,3,0.42765886050757346,64,0.9166666666666666,0.22999703574180602,0.9151,0.24135410755872727,63.58299493789673,841354,sgd,1e-05,1.0,1.0,5.0,,,,,,,,FashionMNIST,42
ga,6,0.0015169980582701848,32,1,16,32,64,3,0.2806225314693065,256,0.9306666666666666,0.20788506745547056,0.9252,0.23271227786242962,64.7888023853302,808186,adamw,0.0001,1.0,2.0,1.0,,,,,,,,FashionMNIST,42
ga,7,0.004074662116555786,256,3,32,32,256,5,0.26811404572735037,128,0.9205,0.2194405336578687,0.9129,0.24168329582214357,55.495450019836426,2219050,sgd,1e-05,1.0,2.0,2.0,,,,,,,,FashionMNIST,42
ga,8,0.00020716458231041012,128,3,32,32,256,3,0.2538408373021626,128,0.9273333333333333,0.19641498919328054,0.9264,0.21184572693109513,41.391157388687134,989738,adamw,1e-05,1.0,2.0,3.0,,,,,,,,FashionMNIST,42
ga,9,0.0015169980582701848,128,1,64,64,64,3,0.2806225314693065,256,0.9286666666666666,0.20297072311242423,0.9253,0.21370789659023284,34.84843850135803,3251914,adamw,0.0001,1.0,2.0,4.0,,,,,,,,FashionMNIST,42
ga,10,0.0015169980582701848,32,1,16,32,64,3,0.2806225314693065,256,0.9228333333333333,0.21230895798901717,0.9138,0.23652707948684693,60.81112027168274,808186,sgd,0.0001,1.0,2.0,5.0,,,,,,,,FashionMNIST,42
ga,11,0.0015169980582701848,32,1,16,32,64,3,0.2806225314693065,256,0.9306666666666666,0.20788506745547056,0.9252,0.23271227786242962,66.5569396018982,808186,adamw,0.0001,1.0,3.0,1.0,,,,,,,,FashionMNIST,42
ga,12,0.0015169980582701848,32,1,16,32,64,3,0.2806225314693065,256,0.9306666666666666,0.20788506745547056,0.9252,0.23271227786242962,65.71969556808472,808186,adamw,0.0001,1.0,3.0,2.0,,,,,,,,FashionMNIST,42
ga,13,0.0015169980582701848,256,3,64,32,64,3,0.2806225314693065,256,0.9321666666666667,0.18445260111490885,0.9276,0.20059923647642136,35.55430459976196,271626,adamw,0.0001,1.0,3.0,3.0,,,,,,,,FashionMNIST,42
ga,14,0.0015169980582701848,32,1,16,32,64,3,0.2806225314693065,64,0.9198333333333333,0.22006283495823542,0.9174,0.22709438064098358,66.59114027023315,203962,adamw,1e-06,1.0,3.0,4.0,,,,,,,,FashionMNIST,42
ga,15,0.0015169980582701848,256,1,32,64,64,5,0.2806225314693065,256,0.923,0.21110086021820704,0.9213,0.21769754056930543,25.983146905899048,1635050,adamw,0.0001,1.0,3.0,5.0,,,,,,,,FashionMNIST,42
ga,16,0.0015169980582701848,256,3,64,32,64,3,0.2806225314693065,256,0.9321666666666667,0.18445260111490885,0.9276,0.20059923647642136,35.495588541030884,271626,adamw,0.0001,1.0,4.0,1.0,,,,,,,,FashionMNIST,42
ga,17,0.0015169980582701848,256,3,16,32,64,3,0.2806225314693065,256,0.9255,0.20046944642066955,0.9196,0.21590662183761597,27.026772260665894,222522,adamw,0.0001,1.0,4.0,2.0,,,,,,,,FashionMNIST,42
ga,18,0.0015169980582701848,64,3,64,32,64,3,0.2806225314693065,256,0.9306666666666666,0.18995074464877446,0.9231,0.21269115722179413,57.61850953102112,271626,adamw,0.0001,1.0,4.0,3.0,,,,,,,,FashionMNIST,42
ga,19,0.0015169980582701848,32,1,64,32,64,3,0.2806225314693065,256,0.928,0.20497338466842968,0.9254,0.22370546861290933,79.04964542388916,3251914,sgd,0.0001,1.0,4.0,4.0,,,,,,,,FashionMNIST,42
ga,20,0.0015169980582701848,32,1,16,32,64,5,0.2806225314693065,256,0.9246666666666666,0.21450120166440806,0.9181,0.23073369470834731,68.52839016914368,812538,sgd,0.0001,1.0,4.0,5.0,,,,,,,,FashionMNIST,42
ga,21,0.0015169980582701848,256,3,64,32,64,3,0.2806225314693065,256,0.9321666666666667,0.18445260111490885,0.9276,0.20059923647642136,35.52090001106262,271626,adamw,0.0001,1.0,5.0,1.0,,,,,,,,FashionMNIST,42
ga,22,0.0015169980582701848,256,3,64,32,64,3,0.2806225314693065,256,0.9321666666666667,0.18445260111490885,0.9276,0.20059923647642136,35.937745094299316,271626,adamw,0.0001,1.0,5.0,2.0,,,,,,,,FashionMNIST,42
ga,23,0.0015169980582701848,64,2,64,32,64,3,0.2806225314693065,256,0.9366666666666666,0.1755532695055008,0.9318,0.19595030930042268,51.88635015487671,469898,adamw,1e-05,1.0,5.0,3.0,,,,,,,,FashionMNIST,42
ga,24,0.0015169980582701848,64,3,64,32,128,5,0.3622925005465258,256,0.9306666666666666,0.18621035611629486,0.9221,0.2167507715702057,74.96961665153503,991882,adamw,0.0001,1.0,5.0,4.0,,,,,,,,FashionMNIST,42
ga,25,0.0015169980582701848,64,3,64,32,64,3,0.2806225314693065,256,0.9306666666666666,0.18995074464877446,0.9231,0.21269115722179413,64.66905212402344,271626,adamw,0.0001,1.0,5.0,5.0,,,,,,,,FashionMNIST,42
ga,26,0.0015169980582701848,64,2,64,32,64,3,0.2806225314693065,256,0.9366666666666666,0.1755532695055008,0.9318,0.19595030930042268,55.82354211807251,469898,adamw,1e-05,1.0,6.0,1.0,,,,,,,,FashionMNIST,42
ga,27,0.0015169980582701848,64,2,64,32,64,3,0.2806225314693065,256,0.9366666666666666,0.1755532695055008,0.9318,0.19595030930042268,58.56716060638428,469898,adamw,1e-05,1.0,6.0,2.0,,,,,,,,FashionMNIST,42
ga,28,0.0015169980582701848,64,2,64,32,64,3,0.2806225314693065,256,0.9366666666666666,0.1755532695055008,0.9318,0.19595030930042268,57.903014183044434,469898,adamw,1e-05,1.0,6.0,3.0,,,,,,,,FashionMNIST,42
ga,29,0.0015169980582701848,64,3,64,64,64,3,0.2806225314693065,256,0.923,0.21089716132481892,0.9188,0.22402931344509125,68.74241662025452,336330,sgd,1e-05,1.0,6.0,4.0,,,,,,,,FashionMNIST,42
ga,30,0.0015169980582701848,256,3,64,128,64,5,0.2806225314693065,256,0.9325,0.18007019738356272,0.9279,0.2017767012000084,86.47832131385803,1177418,adamw,1e-05,1.0,6.0,5.0,,,,,,,,FashionMNIST,42
ga,31,0.0015169980582701848,64,2,64,32,64,3,0.2806225314693065,256,0.9366666666666666,0.1755532695055008,0.9318,0.19595030930042268,57.19919562339783,469898,adamw,1e-05,1.0,7.0,1.0,,,,,,,,FashionMNIST,42
ga,32,0.009050560095791584,64,2,64,128,128,3,0.2806225314693065,256,0.9211666666666667,0.22016936790943145,0.918,0.2392353480696678,66.42899203300476,1868234,adamw,1e-05,1.0,7.0,2.0,,,,,,,,FashionMNIST,42
ga,33,0.0015169980582701848,64,2,64,32,64,3,0.2806225314693065,256,0.9366666666666666,0.1755532695055008,0.9318,0.19595030930042268,58.9259467124939,469898,adamw,1e-05,1.0,7.0,3.0,,,,,,,,FashionMNIST,42
ga,34,0.0015169980582701848,64,2,64,32,64,3,0.23416569442634766,256,0.9363333333333334,0.18188987600803375,0.93,0.2014545934200287,58.13117074966431,469898,adamw,1e-05,1.0,7.0,4.0,,,,,,,,FashionMNIST,42
ga,35,0.0015169980582701848,64,2,64,32,64,3,0.2806225314693065,256,0.9366666666666666,0.1755532695055008,0.9318,0.19595030930042268,59.152909994125366,469898,adamw,1e-05,1.0,7.0,5.0,,,,,,,,FashionMNIST,42
ga,36,0.0015169980582701848,64,2,64,32,64,3,0.2806225314693065,256,0.9366666666666666,0.1755532695055008,0.9318,0.19595030930042268,59.21858215332031,469898,adamw,1e-05,1.0,8.0,1.0,,,,,,,,FashionMNIST,42
ga,37,0.0015169980582701848,64,2,64,32,256,3,0.4065264905605295,256,0.9261666666666667,0.19779905577500662,0.9262,0.20483850030899048,50.165488958358765,469514,adamw,1e-05,0.0,8.0,2.0,,,,,,,,FashionMNIST,42
ga,38,0.009935128993520713,64,2,64,32,64,3,0.2806225314693065,256,0.9166666666666666,0.2346881893078486,0.9082,0.26100821534991264,58.87863278388977,469898,adamw,0.0001,1.0,8.0,3.0,,,,,,,,FashionMNIST,42
ga,39,0.0015169980582701848,64,2,64,32,64,5,0.2806225314693065,256,0.9318333333333333,0.1885118331313133,0.9273,0.20165681307315828,63.70877718925476,585610,adam,1e-05,1.0,8.0,4.0,,,,,,,,FashionMNIST,42
ga,40,0.0015169980582701848,64,3,64,32,64,3,0.2806225314693065,64,0.9165,0.22556668603420257,0.9146,0.23938840515613555,59.18928003311157,158282,adamw,0.0001,0.0,8.0,5.0,,,,,,,,FashionMNIST,42
ga,41,0.0015169980582701848,64,2,64,32,64,3,0.2806225314693065,256,0.9366666666666666,0.1755532695055008,0.9318,0.19595030930042268,56.503241777420044,469898,adamw,1e-05,1.0,9.0,1.0,,,,,,,,FashionMNIST,42
ga,42,0.0015169980582701848,32,2,64,32,64,5,0.38208044788062384,256,0.924,0.20733391974369686,0.919,0.22059019465446472,96.5293481349945,585610,sgd,1e-06,1.0,9.0,2.0,,,,,,,,FashionMNIST,42
ga,43,0.0015169980582701848,32,2,64,32,64,3,0.16653431124656598,256,0.939,0.17354551252598563,0.9327,0.18898675643503665,96.88165783882141,469898,adam,1e-05,1.0,9.0,3.0,,,,,,,,FashionMNIST,42
ga,44,0.0015169980582701848,64,2,64,32,64,3,0.4065264905605295,256,0.9261666666666667,0.19779905577500662,0.9262,0.20483850030899048,48.525638818740845,469514,adamw,1e-05,0.0,9.0,4.0,,,,,,,,FashionMNIST,42
ga,45,0.0015169980582701848,64,3,64,32,64,3,0.2806225314693065,256,0.9291666666666667,0.1867538608312607,0.9215,0.21681060066223146,65.82018303871155,271626,adamw,1e-05,1.0,9.0,5.0,,,,,,,,FashionMNIST,42
ga,46,0.0015169980582701848,32,2,64,32,64,3,0.16653431124656598,256,0.939,0.17354551252598563,0.9327,0.18898675643503665,97.38752865791321,469898,adam,1e-05,1.0,10.0,1.0,,,,,,,,FashionMNIST,42
ga,47,0.004884912370184711,32,2,64,128,64,3,0.16653431124656598,256,0.9236666666666666,0.21411055486400923,0.921,0.2313171746134758,98.28079915046692,1868234,adam,1e-05,1.0,10.0,2.0,,,,,,,,FashionMNIST,42
ga,48,0.0015169980582701848,128,2,64,32,64,3,0.2806225314693065,256,0.9383333333333334,0.17342860851685207,0.9324,0.18757152457237244,38.51578903198242,469898,adamw,1e-05,1.0,10.0,3.0,,,,,,,,FashionMNIST,42
ga,49,0.0012520119984613845,32,2,64,32,64,3,0.16653431124656598,128,0.9356666666666666,0.1777432870765527,0.9305,0.20060373366475107,96.43259477615356,267786,adam,1e-05,1.0,10.0,4.0,,,,,,,,FashionMNIST,42
ga,50,0.00018484988286996258,32,2,64,128,64,5,0.16653431124656598,256,0.9355,0.17580342456698417,0.9325,0.2083410424336791,109.1929099559784,2328010,adam,1e-05,1.0,10.0,5.0,,,,,,,,FashionMNIST,42
pso,1,0.00643032530473305,64,2,64,64,128,3,0.3249422188897616,128,0.8795,0.32226277589797975,0.877,0.3336159875869751,51.57086896896362,514250,adamw,0.001,0.0,,,1.0,1.0,,,,,,FashionMNIST,42
pso,2,0.009576409414847133,64,3,64,64,128,3,0.4308534501553886,256,0.596,1.0295405491193135,0.5973,1.0352661776542664,59.414823055267334,630602,adam,0.0001,0.0,,,1.0,2.0,,,,,,FashionMNIST,42
pso,3,0.006393275998217563,128,2,32,32,64,3,0.2784748718873231,256,0.8983333333333333,0.27101654052734375,0.8921,0.28072650666236876,34.70912480354309,432298,adam,0.0001,0.0,,,1.0,3.0,,,,,,FashionMNIST,42
pso,4,0.008776039502079423,128,3,32,64,128,3,0.4987688032475551,64,0.10216666666666667,2.302711587270101,0.1,2.302895122909546,36.166003704071045,360874,adam,0.001,0.0,,,1.0,4.0,,,,,,FashionMNIST,42
pso,5,0.009961601664376958,256,1,32,64,64,3,0.43792647018909703,128,0.9081666666666667,0.26886408038934073,0.9057,0.2785934606313705,25.310447216033936,813930,adamw,0.0001,1.0,,,1.0,5.0,,,,,,FashionMNIST,42
pso,6,0.008629034838395307,256,2,32,32,128,3,0.4104520254866539,128,0.9163333333333333,0.23451467764377593,0.9098,0.25078617396354674,28.102160215377808,230442,adamw,0.0001,1.0,,,2.0,1.0,,,,,,FashionMNIST,42
pso,7,0.009472303995174158,256,2,64,64,128,3,0.4386045032813571,128,0.9131666666666667,0.24611618689695994,0.907,0.2693712244272232,38.40526843070984,514762,adamw,0.0001,1.0,,,2.0,2.0,,,,,,FashionMNIST,42
pso,8,0.006914131046883858,256,1,32,64,64,3,0.3149371997415712,256,0.8925,0.3021303824186325,0.8849,0.3182896750688553,26.683910608291626,1618026,sgd,0.0001,0.0,,,2.0,3.0,,,,,,FashionMNIST,42
pso,9,0.01,256,3,64,32,128,3,0.4940843720037228,128,0.8833333333333333,0.3250746911366781,0.8803,0.3365050447463989,39.93831920623779,399626,adamw,0.0001,1.0,,,2.0,4.0,,,,,,FashionMNIST,42
pso,10,0.01,256,1,32,64,64,3,0.42136370374167337,128,0.9053333333333333,0.27680310718218487,0.9002,0.28547223381996156,28.746522188186646,813930,adamw,0.0001,1.0,,,2.0,5.0,,,,,,FashionMNIST,42
